"x"
"((1_2110101021:0.2611692846,(2_2112111021:0.08333333333,3_2112111021:0.08333333333):0.2387556732):0.3752460778,((4_2112111000:0.1542926878,5_2102111000:0.1542926878):0.1542926878,(6_2102111000:0.08333333333,7_2102111000:0.08333333333):0.1542926878):0.4283565879);"
"((((1_2100101000:0.02083333333,2_2100101000:0.02083333333):0.133440569,(3_2100101000:0.133440569,4_2101101000:0.133440569):0.133440569):0.3870945275,((((5_2100121000:0.02083333333,6_2100121000:0.02083333333):0.02083333333,(7_2100121000:0.02083333333,8_2000120000:0.02083333333):0.02083333333):0.02083333333,((9_2122211121:0.2088212371,10_2122111121:0.2296907157):0.2121684998,(11_2122111021:0.02083333333,12_2112112021:0.02083333333):0.2953333259):0.02083333333):0.3870945275,((13_0112211200:0.1971248239,(14_0112011200:0.02083333333,15_0112011200:0.02083333333):0.1697732806):0.2075753957,((16_2100111000:0.02083333333,17_2100101000:0.02083333333):0.02083333333,19_2100101000:0.02083333333):0.2075753957):0.2972622514):0.3870945275):0.3870945275,(((20_0112211200:0.2118009925,21_0111011000:0.2118009925):0.2075753957,(22_2121101100:0.02083333333,23_2121101100:0.02083333333):0.2075753957):0.02083333333,((24_2110101000:0.02083333333,25_2110101000:0.02083333333):0.02083333333,26_2210100001:0.02083333333):0.02083333333):0.3870945275);"
"((((1_2100101100:0.05,2_1101021101:0.05):0.2454750985,3_2121121101:0.2454750985):0.2454750985,(4_0001200201:0.05,(5_1110001201:0.05,6_1110001201:0.05):0.05):0.2454750985):0.295997858,(((7_2102211221:0.2188992649,8_2112111221:0.209479183):0.209479183,(9_2102111221:0.05,10_2102111221:0.05):0.209479183):0.05,14_2100101000:0.05):0.3671928942);"
"((((1_1111001011:0.2033408284,2_1111101001:0.2388965786):0.262876153,(3_2111101221:0.3018770516,4_2112111201:0.3018770516):0.262876153):0.262876153,(((5_1101001221:0.02777777778,6_1111001001:0.02777777778):0.02777777778,(7_2111101221:0.2312797755,8_2111101201:0.2289695442):0.02777777778):0.262876153,((9_2222112101:0.02777777778,10_2222112101:0.02777777778):0.1972008795,(11_2212110000:0.1506327391,12_2202110000:0.1506327391):0.2092647552):0.4339559376):0.262876153):0.262876153,((13_2110101001:0.02777777778,(14_0110201001:0.02777777778,15_0110201001:0.02777777778):0.02777777778):0.02777777778,((16_2100101000:0.02777777778,17_1111001001:0.02777777778):0.02777777778,(18_2112111000:0.02777777778,19_2100101000:0.02777777778):0.02777777778):0.02777777778):0.262876153);"
"(((1_2102111000:0.1893774718,2_1102211000:0.1731112003):0.125,(3_1122211100:0.125,4_1102111200:0.125):0.125):0.3447593153,8_1122211101:0.3447593153);"
"((3_0102011000:0.1621100903,4_2102101000:0.2483133823):0.3907545507,(((5_2100111200:0.05555555556,6_2102111201:0.05555555556):0.05555555556,(7_2102111201:0.05555555556,8_2102111201:0.05555555556):0.05555555556):0.2174251825,((9_2112111201:0.2143999189,10_2112111201:0.2143999189):0.2129425108,(11_2112111001:0.05555555556,12_2112111001:0.05555555556):0.2602672577):0.2718397081):0.3316397667);"
"((((4_0201000021:0.04545454545,5_0201000021:0.04545454545):0.04545454545,(6_0201000021:0.04545454545,7_0201000021:0.04545454545):0.04545454545):0.04545454545,(8_0100001012:0.04545454545,9_0100001012:0.04545454545):0.04545454545):0.4750329554,(((10_0102111000:0.3935421705,11_0121201121:0.3935421705):0.3935421705,(12_0121201121:0.04545454545,13_0121201121:0.04545454545):0.3935421705):0.3935421705,(14_0100001000:0.04545454545,15_0100001000:0.04545454545):0.3935421705):0.3010425866);"
"(((((1_2122111121:0.02631578947,2_2122111121:0.02631578947):0.02631578947,(3_2102111201:0.02631578947,4_2122111121:0.02631578947):0.02631578947):0.02631578947,((5_2112111201:0.2143999189,6_2112111201:0.2143999189):0.2143999189,(7_2112111201:0.2143999189,8_2112111201:0.2143999189):0.2143999189):0.02631578947):0.02631578947,((9_2112211221:0.2171824723,(10_2112111221:0.2171824723,11_2112111221:0.2171824723):0.2171824723):0.2568188012,(12_2112111201:0.2143999189,13_2112111201:0.2143999189):0.254337877):0.02631578947):0.3261996508,(((14_1110001221:0.02631578947,15_1110001221:0.02631578947):0.2852700055,(16_1110001201:0.02631578947,17_1100001001:0.02631578947):0.2852700055):0.3261996508,((18_1112111221:0.3193688691,19_2102111000:0.3738526702):0.3193688691,20_1112011221:0.3193688691):0.3278027177):0.3261996508);"
"((1_2100101000:0.3219890296,(((6_1111101020:0.025,7_1111001021:0.025):0.3219890296,(8_1101001000:0.025,9_2101111000:0.025):0.3219890296):0.3219890296,((10_1112111002:0.025,11_2100001000:0.025):0.025,(12_1112011001:0.2009814531,13_2102111000:0.2685653567):0.025):0.3219890296):0.3219890296):0.3168309629,((((14_1212011021:0.1826845258,15_1211101021:0.2221586555):0.3219890296,16_2100101000:0.3219890296):0.3168309629,((17_0112211021:0.2407945544,18_0112011021:0.2089607418):0.025,(19_2100101221:0.23306337,20_1100201221:0.214035511):0.025):0.3588757813):0.3588757813,(21_1111001011:0.2033408284,((23_1111001000:0.2033408284,24_1111101011:0.2033408284):0.2033408284,(25_1111001011:0.2198664844,26_1111001011:0.2198664844):0.2033408284):0.2033408284):0.3588757813):0.3588757813);"
"(1_2100101000:0.4900748432,((5_2102111021:0.19993864,6_2112111021:0.19993864):0.19993864,(7_2212110021:0.1,(8_2212110021:0.1,9_2212110021:0.1):0.1):0.19993864):0.4900748432);"
"(((1_2100101000:0.08333333333,2_2100101000:0.08333333333):0.2195127159,(3_1101001100:0.1492625326,4_2100101000:0.2195127159):0.1492625326):0.3766322136,(10_0102011000:0.2648662925,(11_1112011021:0.08333333333,12_1112011021:0.08333333333):0.2445461601):0.3391520083);"
"((1_2100101000:0.2878860235,((3_2120101100:0.0625,4_2120101100:0.0625):0.227454558,(5_2120101120:0.0625,6_2120101121:0.0625):0.227454558):0.2245108038):0.3934399486,((7_0001200200:0.0625,8_0001200200:0.0625):0.2366306037,(9_0011200200:0.2366306037,10_0011200200:0.2366306037):0.2366306037):0.3631390333);"
"(((1_0220002121:0.05555555556,2_0220002121:0.05555555556):0.05555555556,(3_0220002121:0.05555555556,4_0220002121:0.05555555556):0.05555555556):0.4558399916,((5_2100101000:0.05555555556,6_2100101000:0.05555555556):0.4603641331,((7_0102211221:0.2482867092,8_0102211220:0.2482867092):0.2534992695,(9_0122211121:0.05555555556,10_0122211121:0.05555555556):0.2563043237):0.3857483268):0.4603641331);"
"((((1_2101101201:0.0625,2_0121201121:0.0625):0.3996600509,(3_2102111000:0.1998407841,4_2102101000:0.1998407841):0.3996600509):0.3996600509,((5_2100111000:0.0625,6_0100001000:0.0625):0.0625,(7_2100101001:0.0625,8_2100101001:0.0625):0.0625):0.3996600509):0.3996600509,9_0200000021:0.4753765166);"
"((((1_2102111221:0.2525798976,2_2102111211:0.2525798976):0.2356907725,(3_2102111011:0.05,4_2102111011:0.05):0.2862325013):0.356246382,((5_1110001221:0.05,6_1110001221:0.05):0.1841955781,(7_1111201221:0.05,8_1111201221:0.05):0.213042751):0.356246382):0.356246382,(9_1122011111:0.05,(10_1122011111:0.05,11_1122011111:0.05):0.05):0.356246382);"
"((((1_2101001000:0.02631578947,2_1111001000:0.02631578947):0.32483688,((3_2102101000:0.02631578947,4_2111101021:0.02631578947):0.32483688,(5_1112011020:0.2292304039,6_2102111221:0.2292304039):0.32483688):0.32483688):0.32483688,(((7_1102211001:0.296023339,8_1112211200:0.2436051071):0.2436051071,9_0102211000:0.2436051071):0.32483688,((10_1101001201:0.190946728,11_1111001201:0.190946728):0.02631578947,(12_2100101020:0.02631578947,13_2011102221:0.02631578947):0.02631578947):0.32483688):0.32483688):0.32483688,((14_1100001000:0.02631578947,(15_1112011021:0.1982254535,16_0102011021:0.2159518003):0.02631578947):0.32483688,((17_2102111000:0.2287027985,18_1111001010:0.2287027985):0.3181441128,(19_1110201021:0.02631578947,20_1102011221:0.02631578947):0.32483688):0.32483688):0.32483688);"
"((((1_0111001211:0.03571428571,2_0111001211:0.03571428571):0.03571428571,(3_0112011000:0.1660162359,4_2102011000:0.1761857569):0.03571428571):0.03571428571,((5_1111001201:0.03571428571,6_1111001201:0.03571428571):0.03571428571,(7_1111001201:0.03571428571,8_1111001201:0.03571428571):0.03571428571):0.03571428571):0.3075627983,(((9_1110201001:0.2081302106,10_1111201001:0.2081302106):0.3007748425,(11_0112211001:0.03571428571,12_0101201001:0.03571428571):0.2977889776):0.3469457328,(14_1110001211:0.03571428571,(15_0111001211:0.03571428571,16_2100101000:0.03571428571):0.03571428571):0.3075627983):0.3075627983);"
"((((1_0100000022:0.04545454545,2_0000000022:0.04545454545):0.04545454545,(3_0000001022:0.04545454545,4_0000000022:0.04545454545):0.04545454545):0.2700981796,((5_0100000222:0.04545454545,6_0000000222:0.04545454545):0.04545454545,(7_0000000222:0.04545454545,8_0000000222:0.04545454545):0.04545454545):0.2700981796):0.4336315691,((9_1101001011:0.04545454545,10_1111001011:0.04545454545):0.2033408284,(11_1111101011:0.2033408284,12_1111001011:0.2033408284):0.2033408284):0.3960522413);"
"(2_2120101101:0.4093797207,((((4_2020102101:0.03571428571,5_2020102101:0.03571428571):0.03571428571,(6_2120102101:0.03571428571,7_2020102101:0.03571428571):0.03571428571):0.03571428571,((8_2020102101:0.03571428571,9_2020102101:0.03571428571):0.03571428571,(10_2020102101:0.03571428571,11_2020102101:0.03571428571):0.03571428571):0.03571428571):0.2950848639,((13_2120101100:0.03571428571,14_2100101000:0.03571428571):0.2950848639,((15_0100201001:0.03571428571,16_0100201001:0.03571428571):0.03571428571,(17_0100201001:0.03571428571,18_0100201001:0.03571428571):0.03571428571):0.2950848639):0.2950848639):0.3731751144);"
"((((1_2111101000:0.1372318268,2_2100101000:0.1372318268):0.03846153846,(3_1111101001:0.03846153846,4_2102011000:0.03846153846):0.03846153846):0.03846153846,((5_2100101000:0.03846153846,6_2100101000:0.03846153846):0.03846153846,(7_2100101000:0.03846153846,8_1101101001:0.03846153846):0.03846153846):0.03846153846):0.3960522413,((9_1101001000:0.2007305771,10_1111101001:0.2007305771):0.2388965786,((13_2111101000:0.1372318268,14_2100101000:0.1372318268):0.2033408284,(15_1111001001:0.2176379561,16_1111001011:0.2176379561):0.2033408284):0.2033408284):0.3960522413);"
"((((((1_1111011221:0.2572584152,3_1111011201:0.2547746897):0.2547746897,6_1111011221:0.2572584152):0.2390362471,((7_1110111221:0.2356320918,8_1110111221:0.2356320918):0.2340734452,(9_1110111121:0.2843973637,10_1110111121:0.2843973637):0.2843973637):0.2990110517):0.295997858,(11_1112111111:0.3278027177,(12_1111111211:0.01515151515,(13_1111111211:0.01515151515,14_1111111211:0.01515151515):0.01515151515):0.262876153):0.295997858):0.295997858,(((15_1111111111:0.295997858,16_1111111111:0.295997858):0.295997858,(18_1112111121:0.276871711,19_1112111121:0.276871711):0.295997858):0.295997858,(((20_0111211001:0.01515151515,21_0111211001:0.01515151515):0.3708682954,(22_1111111101:0.295997858,26_1110111021:0.295997858):0.295997858):0.295997858,((27_1110212021:0.01515151515,29_1110212021:0.01515151515):0.01515151515,(30_2222210021:0.2262611091,31_2222110000:0.2154299766):0.01515151515):0.295997858):0.295997858):0.295997858):0.295997858,(((32_1112111021:0.2968326211,35_1102111200:0.2968326211):0.3278027177,(36_1100000000:0.1737387478,39_1100100000:0.1737387478):0.428124547):0.295997858,(((40_1110111221:0.2356320918,41_1110111221:0.2356320918):0.2356320918,42_1110111221:0.2356320918):0.2356320918,((43_1110111221:0.2356320918,44_1110111221:0.2356320918):0.2356320918,(45_1110111221:0.2356320918,46_1100111221:0.2356320918):0.2356320918):0.2356320918):0.295997858):0.295997858);"
"((((1_2111211221:0.0625,2_2111211221:0.0625):0.315944016,4_1112001001:0.315944016):0.315944016,(5_0112011221:0.0625,7_2112112221:0.0625):0.315944016):0.315944016,((10_2111012221:0.0625,11_2111011221:0.0625):0.1890802979,(12_2111212221:0.0625,13_2211212221:0.0625):0.1890802979):0.315944016);"
"((4_1111211221:0.02,(((6_0112110211:0.3606401682,7_0112110211:0.3606401682):0.2783506811,(8_0110111211:0.02,9_0110111211:0.02):0.2783506811):0.2783506811,(10_0111011221:0.2216590345,11_0110011221:0.2216590345):0.2713101208):0.02):0.3458739817,(((((17_0000111111:0.3310985863,18_0000111111:0.3310985863):0.3310985863,(19_0000111111:0.3310985863,20_0000111111:0.3310985863):0.3310985863):0.3310985863,(21_0000111111:0.3310985863,(22_0000111121:0.02,23_0000111121:0.02):0.3310985863):0.3310985863):0.02,((24_0000211121:0.02,25_0000211121:0.02):0.02,(26_0000111121:0.02,27_0100111121:0.02):0.02):0.02):0.3458739817,((28_2111211111:0.3259650469,29_1111211101:0.3074142635):0.2910353541,((30_1112211200:0.02,31_1112211221:0.02):0.02,((32_0112111221:0.02,33_0112110221:0.02):0.02,(34_2112111221:0.2568188012,35_2112111201:0.254337877):0.02):0.02):0.3458739817):0.3458739817):0.3458739817);"
"(((1_2111111101:0.2821456492,(2_1112211101:0.3063785732,3_0111211101:0.2806372643):0.2604715526):0.295997858,((4_0111211221:0.05,5_0111211221:0.05):0.05,(6_0000100021:0.05,7_0000100021:0.05):0.05):0.3027730286):0.3027730286,((12_2022111221:0.2087938935,13_2002111221:0.220587939):0.05,(14_0110111221:0.2371602356,15_0120111221:0.2371602356):0.05):0.3027730286);"
"(((8_0112210201:0.2636629343,(9_0112211201:0.2636629343,10_0112211201:0.2636629343):0.2636629343):0.3038624525,((11_0102211221:0.3087728024,12_0112211201:0.3038624525):0.3087728024,13_0112211201:0.3038624525):0.3087728024):0.2526052892,((15_1000111221:0.04166666667,(17_1000111221:0.04166666667,18_1000111221:0.04166666667):0.04166666667):0.04166666667,((19_1112111221:0.04166666667,20_1112111221:0.04166666667):0.04166666667,(21_1112111221:0.04166666667,22_1112111221:0.04166666667):0.04166666667):0.04166666667):0.2526052892);"
"((((1_1110002211:0.2327885032,2_1110001211:0.2327885032):0.0625,(3_1110001211:0.0625,4_2102101000:0.0625):0.0625):0.0625,7_1111001201:0.0625):0.458517015,((8_1110201201:0.0625,9_1110201201:0.0625):0.0625,(10_1110001201:0.0625,11_2100101001:0.0625):0.0625):0.458517015);"
"(((1_1111001011:0.02777777778,((3_1111001011:0.02777777778,4_1111001011:0.02777777778):0.02777777778,5_1111001011:0.02777777778):0.02777777778):0.2282928079,(((6_1111101011:0.3219890296,7_1111011011:0.2282928079):0.2282928079,(8_1111101011:0.2033408284,9_1111001011:0.2033408284):0.3219890296):0.2282928079,(11_1111001011:0.02777777778,(12_1111001011:0.02777777778,13_1111001011:0.02777777778):0.02777777778):0.2282928079):0.2282928079):0.3168309629,(((14_1112011011:0.2282928079,15_1111101011:0.3219890296):0.2282928079,(16_1111001011:0.02777777778,17_1111001011:0.02777777778):0.2282928079):0.2282928079,((18_1111001011:0.2033408284,19_1111101011:0.2033408284):0.2033408284,(20_2101101001:0.2033408284,21_1111001011:0.2033408284):0.2033408284):0.3219890296):0.3168309629);"
"(((1_2100101000:0.07142857143,2_0100001000:0.07142857143):0.2587071955,(3_2102111000:0.2203851938,4_2100101020:0.2203851938):0.2155373394):0.3203323781,((5_2112111201:0.07142857143,6_1112011201:0.07142857143):0.2519015968,(7_2122111221:0.1981280893,8_2112111221:0.1981280893):0.2519015968):0.3094105124);"
"(((1_1112211001:0.05555555556,2_1112211001:0.05555555556):0.2939293087,(3_0122211101:0.05555555556,4_0122211101:0.05555555556):0.2669331729):0.3584132791,(((5_2100101000:0.05555555556,6_2100101000:0.05555555556):0.05555555556,(7_2100101000:0.05555555556,8_2100101000:0.05555555556):0.05555555556):0.05555555556,(9_2100101000:0.05555555556,10_2100101000:0.05555555556):0.05555555556):0.4603641331);"
"((1_2000100000:0.4299776554,(((2_2202112221:0.03846153846,3_2202112221:0.03846153846):0.03846153846,4_2202112221:0.03846153846):0.2576009631,(5_0122211221:0.03846153846,6_2122111221:0.03846153846):0.2576009631):0.4344377816):0.4344377816,((7_0102212101:0.03846153846,((8_2112111221:0.03846153846,9_2102111200:0.03846153846):0.03846153846,10_2212111221:0.03846153846):0.03846153846):0.4344377816,((11_0122011221:0.2097657919,12_0112011221:0.2097657919):0.03846153846,(13_0110001201:0.03846153846,14_0110001201:0.03846153846):0.03846153846):0.4344377816):0.4344377816);"
"((((1_0222010100:0.04545454545,2_0122011100:0.04545454545):0.1973457634,(3_0112211200:0.04545454545,4_0112011200:0.04545454545):0.1973457634):0.3709427416,((8_2101101001:0.04545454545,9_2111101011:0.04545454545):0.2548339963,(10_1111101011:0.2548339963,11_1111201001:0.2492224723):0.2548339963):0.3960522413):0.3671928942,((12_1222010102:0.2623634934,13_1202010002:0.3130732179):0.04545454545,(16_0112011200:0.04545454545,19_2112111221:0.04545454545):0.04545454545):0.3671928942);"
"(1_2100101021:0.3940445185,(4_0110201221:0.25,5_2100101000:0.25):0.3940445185);"
"((((1_0000000021:0.04166666667,2_0000000021:0.04166666667):0.04166666667,(3_0000000021:0.04166666667,4_0000000021:0.04166666667):0.04166666667):0.04166666667,(5_2100101000:0.1833456308,(7_2100101001:0.1642691195,8_2100001001:0.1642691195):0.1642691195):0.04166666667):0.3861527741,(((9_2100101000:0.04166666667,10_2100101000:0.04166666667):0.04166666667,(11_0100001000:0.04166666667,12_2100101000:0.04166666667):0.04166666667):0.04166666667,(13_2100101000:0.04166666667,14_0100001000:0.04166666667):0.04166666667):0.3861527741);"
"(((((1_2110101021:0.01612903226,2_2110101021:0.01612903226):0.01612903226,(3_2110101021:0.01612903226,4_2110101021:0.01612903226):0.01612903226):0.2342744768,((5_2100101221:0.01612903226,6_2100101221:0.01612903226):0.01612903226,(7_2100101221:0.01612903226,8_2100101221:0.01612903226):0.01612903226):0.1920165122):0.3543656766,(((9_0112011012:0.01612903226,10_0112011012:0.01612903226):0.01612903226,(11_0112011012:0.01612903226,12_0112011012:0.01612903226):0.01612903226):0.01612903226,((13_0112011012:0.01612903226,14_0112011012:0.01612903226):0.01612903226,(15_0112011012:0.01612903226,16_0112011012:0.01612903226):0.01612903226):0.01612903226):0.3543656766):0.3543656766,((((17_2121101100:0.01612903226,18_2111101201:0.01612903226):0.2481333315,(19_0111001221:0.01612903226,20_0111001221:0.01612903226):0.2481333315):0.3543656766,((21_0122211121:0.01612903226,22_0122211121:0.01612903226):0.01612903226,(23_2212112221:0.01612903226,24_2212112221:0.01612903226):0.01612903226):0.3543656766):0.3543656766,(((25_2100101000:0.3498747051,26_2112111211:0.3498747051):0.3498747051,(27_2112111211:0.01612903226,28_2112111211:0.01612903226):0.3498747051):0.3141722381,((29_0122211221:0.278773725,30_0122211111:0.2961256802):0.01612903226,(31_1121101111:0.2047581226,32_1121001111:0.2047581226):0.01612903226):0.3543656766):0.3543656766):0.3543656766);"
"(((1_2111101221:0.315944016,2_1112211000:0.315944016):0.315944016,((3_0110101001:0.04166666667,4_1110001021:0.04166666667):0.04166666667,5_2100101000:0.04166666667):0.315944016):0.315944016,((((7_1111001201:0.227782622,8_1111001221:0.2300844938):0.227782622,(9_1111001221:0.04166666667,10_1111001221:0.04166666667):0.2300844938):0.04166666667,(11_2112111221:0.04166666667,(13_1111001221:0.2300844938,14_1111001201:0.227782622):0.04166666667):0.04166666667):0.315944016,22_2100101000:0.315944016):0.315944016);"
"((4_0120111100:0.2312604934,(5_1120111100:0.2312604934,7_1120111101:0.2312604934):0.2312604934):0.2839503884,(((8_1101001201:0.190946728,9_1111001201:0.190946728):0.2771696448,(13_0111011101:0.2761089802,14_0111011001:0.2761089802):0.2467090189):0.2714703977,(16_2102011221:0.05555555556,(18_2102011221:0.05555555556,19_2102011221:0.05555555556):0.05555555556):0.3418737352):0.2547886074);"
"(((1_1112001011:0.3640388846,2_1112111211:0.2611287236):0.3640388846,(3_0112111211:0.2814041376,4_1112111211:0.2814041376):0.2611287236):0.3278027177,(((5_2110211021:0.05555555556,6_2110211021:0.05555555556):0.05555555556,(7_2110211021:0.05555555556,8_2110211021:0.05555555556):0.05555555556):0.3252445459,(9_1111212021:0.3387928307,10_1111212121:0.3387928307):0.2951833308):0.3105789721);"
"((((1_0201000201:0.05555555556,2_0101000000:0.05555555556):0.05555555556,(3_0201010201:0.2824861407,4_0201010201:0.2824861407):0.05555555556):0.2806886137,(5_2122211021:0.05555555556,6_2202011221:0.05555555556):0.2806886137):0.2806886137,((7_0112210021:0.2469232827,8_0112211021:0.2469232827):0.05555555556,(9_0100011021:0.213397637,10_0112011021:0.2520297766):0.05555555556):0.2806886137);"
"(((9_2121212001:0.07142857143,10_2121212001:0.07142857143):0.07142857143,(11_2121211201:0.07142857143,12_2121211201:0.07142857143):0.07142857143):0.4201113582,((13_2122111221:0.07142857143,14_2122111221:0.07142857143):0.07142857143,(15_2122111221:0.07142857143,16_2122111221:0.07142857143):0.07142857143):0.4201113582);"
"((4_1111111111:0.3141722381,(5_1111111111:0.3141722381,6_1111111111:0.3141722381):0.3141722381):0.3141722381,(((7_1111111001:0.3343742192,8_1111111111:0.3141722381):0.3141722381,10_1111111111:0.3141722381):0.3141722381,(((14_2111111111:0.04545454545,15_2111111111:0.04545454545):0.04545454545,16_2111111111:0.04545454545):0.04545454545,((18_2111111111:0.04545454545,19_2111111111:0.04545454545):0.04545454545,21_2111111111:0.04545454545):0.04545454545):0.3141722381):0.3141722381);"
"((((9_2112012221:0.03846153846,10_2112012221:0.03846153846):0.03846153846,(11_2112212221:0.03846153846,12_2112212221:0.03846153846):0.03846153846):0.03846153846,((13_1122012001:0.03846153846,14_1122012001:0.03846153846):0.2770367861,15_0122012201:0.2463993877):0.03846153846):0.3496435583,((16_0122012000:0.03846153846,(17_0122012000:0.03846153846,18_0122012000:0.03846153846):0.03846153846):0.03846153846,((19_2112212211:0.31426543,20_2112212211:0.31426543):0.31426543,(21_2112202201:0.3901075125,22_2112212211:0.31426543):0.31426543):0.03846153846):0.3496435583);"
"((3_1111111011:0.3168309629,4_1111111111:0.3168309629):0.3168309629,((5_2111111211:0.125,6_2111111211:0.125):0.2413882613,7_2111111121:0.2753990889):0.3141722381);"
"((1_1111111111:0.3343742192,2_1111111111:0.3343742192):0.3343742192,(10_1111111111:0.3343742192,11_1111111001:0.3343742192):0.3343742192);"
